date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other
2005-05-19,7.0,9.25,3.0,6.5357142857142865,3.5,7.75,12.0,5.5,46.0,4.0,9.7,5.25,12.0,32.0,5.0,11.0,12.5,7.15,13.815384615384614,30.0
2005-05-20,7.02,8.75,2.5,6.542857142857144,3.85,7.75,12.0,5.5,46.2,4.05,9.65,5.35,12.0,32.5,6.0,11.0,12.5,7.17,13.821978021978026,30.0
2005-05-21,7.04,8.5,2.5,6.55,4.5,7.8,12.0,5.5,46.1,4.1,9.6,5.45,12.0,32.0,5.0,11.0,12.3,7.19,13.82857142857143,30.0
2005-05-22,7.06,8.516666666666666,2.5,6.557142857142857,4.25,7.85,12.0,5.4,46.16666666666667,4.05,9.633333333333333,5.55,12.0,33.5,5.166666666666666,11.0,12.3,7.21,13.835164835164836,35.0
2005-05-23,7.08,8.533333333333333,3.25,6.564285714285713,4.25,7.9,12.0,5.4,46.23333333333333,4.0,9.666666666666666,5.65,12.0,35.0,5.333333333333334,11.0,12.0,7.23,13.841758241758239,34.74576271186441
2005-05-24,7.1,8.55,2.0,6.571428571428571,4.25,7.95,12.0,5.4,46.3,3.95,9.7,5.75,12.0,36.5,5.5,11.0,12.0,7.25,13.848351648351647,34.49152542372881
2005-05-25,7.133333333333334,8.5,2.25,6.578571428571429,4.25,8.0,12.0,5.4,46.5,3.8,9.65,5.5,12.0,33.0,7.0,11.0,12.0,7.333333333333334,13.854945054945054,34.23728813559322
2005-05-26,7.166666666666666,9.6,2.25,6.585714285714285,4.25,8.0,12.0,5.4,46.4,3.7,9.7,5.458333333333334,11.916666666666668,32.0,5.5,11.0,12.0,7.416666666666666,13.861538461538462,33.983050847457626
2005-05-27,7.2,8.9,2.0,6.5928571428571425,4.25,8.0,12.0,5.4,46.4,3.65,9.7,5.416666666666666,11.833333333333332,32.0,3.0,11.0,12.0,7.5,13.868131868131867,33.728813559322035
2005-05-28,7.2,8.75,2.25,6.6,4.25,8.00612244897959,12.0,5.4,46.5,3.6,9.75,5.375,11.75,32.75,4.0,11.0,12.0,7.4,13.874725274725273,33.47457627118644
2005-05-29,7.2,8.633333333333333,2.0,6.607142857142858,4.2,8.012244897959182,12.0,5.5,46.53333333333333,3.566666666666667,9.733333333333334,5.333333333333334,11.666666666666668,33.5,5.0,11.0,12.0,7.383333333333334,13.881318681318678,33.220338983050844
2005-05-30,7.2,8.516666666666666,2.25,6.614285714285715,4.5,8.018367346938776,12.0,5.5,46.56666666666667,3.533333333333333,9.716666666666667,5.291666666666666,11.583333333333332,34.25,6.0,11.0,12.0,7.366666666666666,13.887912087912088,32.96610169491525
2005-05-31,7.2,8.4,2.5,6.621428571428571,4.25,8.024489795918367,12.0,5.4,46.6,3.5,9.7,5.25,11.5,35.0,7.0,11.0,11.8,7.35,13.894505494505493,32.71186440677966
2005-06-01,7.2,9.35,2.25,6.628571428571429,4.333333333333333,8.030612244897961,12.0,5.4,46.5,3.55,9.6,6.0,11.5,36.0,6.0,11.0,11.8,7.366666666666666,13.9010989010989,32.45762711864407
2005-06-02,7.2,9.35,2.0,6.635714285714285,4.416666666666667,8.03673469387755,12.0,5.4,46.4,3.4,9.65,6.0,11.5,35.0,5.5,11.0,11.8,7.383333333333334,13.907692307692306,32.20338983050848
2005-06-03,7.2,8.25,1.75,6.642857142857142,4.5,8.042857142857143,12.0,5.3,46.5,3.45,9.7,5.995901639344263,11.51639344262295,35.0,7.5,11.0,11.8,7.4,13.914285714285713,31.94915254237288
2005-06-04,7.3,9.15,2.25,6.65,4.25,8.048979591836735,12.0,5.3,46.6,3.4,9.75,5.991803278688525,11.5327868852459,32.0,5.5,11.0,11.8,7.4,13.920879120879118,31.69491525423729
2005-06-05,7.2666666666666675,8.933333333333334,2.25,6.6571428571428575,4.2,8.055102040816326,12.0,5.4,46.6,3.45,9.75,5.987704918032787,11.549180327868855,33.0,5.833333333333334,11.0,11.8,7.35,13.927472527472528,31.44067796610169
2005-06-06,7.2333333333333325,8.716666666666667,2.25,6.664285714285715,4.2,8.061224489795919,12.0,5.5,46.6,3.5,9.75,5.9836065573770485,11.565573770491802,34.0,6.166666666666666,11.0,11.8,7.3,13.934065934065936,31.186440677966104
2005-06-07,7.2,8.5,2.25,6.671428571428571,4.25,8.06734693877551,12.0,5.4,46.6,3.55,9.75,5.979508196721312,11.581967213114753,35.0,6.5,11.0,11.8,7.25,13.940659340659339,30.932203389830512
2005-06-08,7.25,8.5,2.5,6.678571428571429,4.25,8.073469387755104,12.0,5.4,46.5,3.45,9.7,5.975409836065572,11.598360655737705,35.0,5.5,11.0,11.8,7.3,13.947252747252744,30.677966101694913
2005-06-09,7.3,8.15,2.2,6.685714285714287,4.5,8.079591836734695,12.0,5.4,46.0,3.4,9.7,5.971311475409838,11.614754098360656,35.0,6.0,11.0,11.8,7.4,13.953846153846154,30.423728813559322
2005-06-10,7.328571428571429,8.35,2.0,6.692857142857143,4.4375,8.085714285714285,12.0,5.5,45.9,3.45,9.65,5.967213114754099,11.631147540983608,35.0,5.5,11.0,11.8,7.428571428571429,13.96043956043956,30.16949152542373
2005-06-11,7.357142857142858,8.2,2.0,6.7,4.375,8.091836734693878,12.0,5.5,45.96666666666667,3.425,9.666666666666666,5.963114754098361,11.647540983606556,35.0,5.25,11.0,11.7,7.457142857142856,13.967032967032967,29.915254237288128
2005-06-12,7.385714285714285,8.183333333333334,2.25,6.707142857142856,4.3125,8.09795918367347,12.0,5.5,46.03333333333333,3.4,9.683333333333334,5.959016393442624,11.663934426229508,35.0,5.0,11.0,11.7,7.485714285714287,13.973626373626375,29.661016949152547
2005-06-13,7.414285714285715,8.166666666666666,2.25,6.7142857142857135,4.25,8.104081632653061,12.0,5.5,46.1,3.375,9.7,5.9549180327868845,11.68032786885246,35.0,4.75,11.0,11.7,7.514285714285713,13.980219780219779,29.40677966101695
2005-06-14,7.442857142857143,8.15,2.0,6.721428571428572,4.25,8.110204081632652,12.0,5.5,46.16666666666667,3.35,9.716666666666667,5.950819672131147,11.696721311475411,35.0,4.5,11.0,11.5,7.542857142857144,13.986813186813187,29.15254237288136
2005-06-15,7.4714285714285715,7.8,2.25,6.7285714285714295,4.25,8.116326530612245,12.0,5.4,46.23333333333333,3.325,9.733333333333334,5.94672131147541,11.71311475409836,36.0,4.5,11.0,11.5,7.571428571428571,13.993406593406592,28.89830508474576
2005-06-16,7.5,7.7,2.0,6.735714285714287,4.25,8.122448979591836,12.0,5.4,46.3,3.3,9.75,5.942622950819672,11.72950819672131,35.0,4.6,11.0,11.5,7.6,14.0,28.644067796610173
2005-06-17,7.8,8.3,2.5,6.742857142857144,4.0,8.128571428571428,12.0,5.433333333333334,46.0,3.25,9.65,5.938524590163934,11.745901639344266,36.0,4.4,11.0,11.5,7.6,14.0,28.389830508474574
2005-06-18,7.7,8.35,2.5,6.75,4.25,8.134693877551019,12.0,5.466666666666666,46.0,3.3,9.7,5.9344262295081975,11.762295081967213,35.0,5.0,11.0,11.5,7.6,14.0,28.135593220338983
2005-06-19,7.633333333333334,8.4,2.5,6.757142857142856,4.25,8.140816326530611,12.0,5.5,45.96666666666667,3.25,9.783333333333333,5.9303278688524586,11.778688524590164,34.666666666666664,6.583333333333334,13.0,11.5,7.55,14.0,27.881355932203395
2005-06-20,7.566666666666666,8.45,2.0,6.764285714285713,4.0,8.146938775510204,12.0,5.5,45.93333333333333,3.2,9.866666666666667,5.926229508196722,11.795081967213116,34.333333333333336,8.166666666666668,15.0,11.5,7.5,14.0,27.627118644067803
2005-06-21,7.5,8.5,2.5,6.7714285714285705,3.75,8.153061224489797,12.0,5.5,45.9,3.15,9.95,5.922131147540983,11.811475409836069,34.0,9.75,17.0,11.5,7.45,14.0,27.3728813559322
2005-06-22,7.55,8.2,2.5,6.7785714285714285,4.25,8.159183673469387,12.0,5.5,45.85,3.2,9.95,5.918032786885246,11.827868852459016,35.0,4.5,16.142857142857142,11.5,7.4833333333333325,14.0,27.118644067796605
2005-06-23,7.6,8.45,2.6,6.7857142857142865,4.0,8.16530612244898,12.0,5.5,46.0,3.25,9.95,5.913934426229508,11.844262295081966,35.0,4.8,15.285714285714285,11.5,7.5166666666666675,14.0,26.864406779661017
2005-06-24,7.65,8.25,2.5,6.792857142857144,4.25,8.17142857142857,12.0,5.5,46.2,3.3,10.0,5.90983606557377,11.860655737704914,47.0,4.4,14.428571428571427,11.5,7.55,14.0,26.610169491525426
2005-06-25,7.628571428571429,9.1,2.5,6.8,4.25,8.177551020408162,12.0,5.5,46.25,3.25,9.9,5.9057377049180335,11.877049180327868,47.0,4.5,13.571428571428573,11.75,7.528571428571428,14.0,26.355932203389827
2005-06-26,7.607142857142858,8.6,2.5,6.807142857142857,4.25,8.183673469387756,12.0,5.5,46.16666666666667,3.25,9.933333333333334,5.9016393442622945,11.89344262295082,46.33333333333333,4.5,12.714285714285715,11.75,7.507142857142856,14.153846153846155,26.10169491525424
2005-06-27,7.585714285714285,8.1,2.5,6.814285714285713,4.0,8.189795918367349,12.0,5.5,46.08333333333333,3.25,9.966666666666667,5.897540983606558,11.909836065573769,45.66666666666667,4.5,11.857142857142858,11.75,7.485714285714287,14.307692307692307,25.84745762711865
2005-06-28,7.564285714285713,7.6,2.75,6.821428571428571,4.0,8.19591836734694,12.0,5.5,46.0,3.25,10.0,5.89344262295082,11.926229508196721,45.0,4.5,11.0,11.75,7.4642857142857135,14.461538461538463,25.59322033898305
2005-06-29,7.542857142857144,7.65625,2.5,6.828571428571429,4.0,8.20204081632653,12.0,5.4,45.9,3.2,9.9,5.889344262295082,11.942622950819676,40.0,4.5,11.0,11.75,7.442857142857143,14.615384615384615,25.338983050847453
2005-06-30,7.5214285714285705,7.7125,2.7,6.835714285714285,4.25,8.208163265306123,12.0,5.4,45.91666666666667,3.15,9.95,5.885245901639345,11.959016393442626,47.5,4.6,11.0,11.75,7.421428571428571,14.769230769230768,25.084745762711865
2005-07-01,7.5,7.76875,2.7,6.8428571428571425,4.25,8.214285714285715,12.0,5.4,45.93333333333333,3.2,10.0,5.881147540983608,11.975409836065571,41.0,4.3,11.0,11.75,7.4,14.923076923076925,24.830508474576273
2005-07-02,7.35,7.825,2.7,6.85,4.25,8.220408163265306,12.0,5.4,45.95,3.25,9.9,5.8770491803278695,11.991803278688526,41.0,4.4,11.0,11.75,7.25,15.076923076923075,24.576271186440678
2005-07-03,7.4,7.88125,2.7,6.85,4.25,8.226530612244897,12.0,5.4,45.96666666666667,3.233333333333333,9.9,5.8729508196721305,12.008196721311474,39.333333333333336,4.433333333333334,11.0,11.75,7.283333333333334,15.230769230769232,24.32203389830509
2005-07-04,7.45,7.9375,2.75,6.85,3.8,8.232653061224491,12.0,5.4,45.98333333333333,3.216666666666667,9.9,5.868852459016392,12.024590163934429,37.66666666666666,4.466666666666667,11.0,11.75,7.316666666666666,15.384615384615385,24.067796610169488
2005-07-05,7.5,7.99375,2.7,6.85,4.25,8.238775510204082,12.0,5.4,46.0,3.2,9.9,5.864754098360655,12.040983606557374,36.0,4.5,11.0,11.75,7.35,15.538461538461537,23.813559322033896
2005-07-06,7.4,8.05,2.5,6.8,4.25,8.244897959183673,12.0,5.4,45.9,3.35,9.9,5.860655737704918,12.057377049180324,36.5,4.5,11.0,11.75,7.45,15.692307692307693,23.55932203389831
2005-07-07,7.45,8.3,2.7,6.8583333333333325,4.25,8.251020408163265,12.0,5.4,45.8,3.4,9.95,5.85655737704918,12.073770491803279,35.0,4.4,11.0,12.0,7.5,15.846153846153845,23.30508474576272
2005-07-08,7.55,8.42,2.75,6.916666666666666,4.25,8.257142857142856,12.0,5.3,45.8,3.45,9.95,5.852459016393442,12.090163934426231,37.5,4.6,11.0,12.0,7.5,16.0,23.05084745762712
2005-07-09,7.5625,8.54,2.5,6.975,4.25,8.263265306122449,12.0,5.3,45.75,3.3,9.85,5.8483606557377055,12.10655737704918,37.41666666666666,4.75,11.0,12.0,7.5125,16.0,22.79661016949152
2005-07-10,7.575,8.66,2.7,7.033333333333334,4.0,8.269387755102041,12.0,5.3,45.76666666666667,3.283333333333333,9.893333333333334,5.844262295081967,12.122950819672132,37.333333333333336,4.9,11.0,12.0,7.525,16.0,22.54237288135593
2005-07-11,7.5875,8.78,2.5,7.091666666666666,4.0,8.275510204081634,12.0,5.3,45.78333333333333,3.266666666666667,9.936666666666666,5.84016393442623,12.139344262295086,37.25,5.05,11.0,12.0,7.5375,16.0,22.28813559322034
2005-07-12,7.6,8.9,2.5,7.15,4.0,8.281632653061225,12.0,5.3,45.8,3.25,9.98,5.836065573770492,12.155737704918034,37.16666666666666,5.2,11.0,12.0,7.55,16.0,22.033898305084747
2005-07-13,7.5,8.05,2.5,7.15,4.0,8.287755102040817,12.0,5.3,45.8,3.2,10.0,5.831967213114754,12.172131147540984,37.083333333333336,5.35,11.0,12.0,7.45,16.0,21.779661016949152
2005-07-14,7.65,8.9,2.75,7.15,4.0,8.293877551020408,12.0,5.3,45.9,3.2,9.95,5.827868852459017,12.188524590163931,37.0,5.5,11.0,12.0,7.6,16.0,21.525423728813557
2005-07-15,7.65,9.25,2.75,7.15,4.5,8.3,12.0,5.2,45.8,3.3,9.98,5.823770491803278,12.204918032786884,37.0,5.2,11.25,12.0,7.6,16.0,21.271186440677965
2005-07-16,7.6,7.7,2.75,7.1,4.25,8.306122448979592,12.0,5.2,45.75,3.4,10.0,5.819672131147541,12.221311475409836,47.5,4.8,11.25,12.0,7.65,16.0,21.01694915254237
2005-07-17,7.6125,7.666666666666666,3.0,7.1,4.7,8.312244897959182,12.0,5.3,45.7,3.3833333333333333,9.993333333333334,5.8155737704918025,12.237704918032787,44.33333333333333,4.7,11.25,12.0,7.65625,16.0,20.762711864406782
2005-07-18,7.625,7.633333333333334,3.0,7.1,4.0,8.318367346938777,12.0,5.3,45.65,3.3666666666666667,9.986666666666666,5.811475409836066,12.254098360655734,41.16666666666667,4.6,11.25,12.25,7.6625,16.0,20.508474576271187
2005-07-19,7.6375,7.6,3.0,7.1,4.0,8.324489795918367,12.0,5.3,45.6,3.35,9.98,5.807377049180328,12.27049180327869,38.0,4.5,11.25,12.25,7.66875,16.0,20.25423728813559
2005-07-20,7.65,7.8,3.0,7.15,4.0,8.330612244897956,12.0,5.3,45.75,3.4,9.95,5.80327868852459,12.28688524590164,36.5,5.0,11.0,12.25,7.675,16.0,20.0
2005-07-21,7.6625,8.0,3.5,7.25,4.5,8.33673469387755,12.0,5.2,45.7,3.5,9.98,5.799180327868853,12.303278688524589,38.0,5.4,11.25,12.25,7.68125,16.0,18.2
2005-07-22,7.675,8.2,4.0,7.2,4.0,8.342857142857143,12.0,5.2,45.0,3.45,9.95,5.7950819672131155,12.31967213114754,42.0,5.5,11.25,12.25,7.6875,16.0,16.4
2005-07-23,7.6875,8.4,4.0,7.25,4.0,8.348979591836734,12.0,5.2,44.5,3.4,9.9,5.7909836065573765,12.336065573770492,40.0,5.5,11.25,12.25,7.69375,16.0,14.6
2005-07-24,7.7,8.6,3.0,7.216666666666666,4.0,8.355102040816327,12.0,5.2,44.63333333333333,3.3833333333333333,9.916666666666666,5.786885245901639,12.352459016393444,39.333333333333336,5.333333333333334,11.233333333333333,12.25,7.7,16.0,12.8
2005-07-25,7.7125,8.8,3.0,7.183333333333334,3.5,8.361224489795918,12.0,5.2,44.76666666666667,3.3666666666666667,9.933333333333334,5.782786885245901,12.368852459016392,38.66666666666666,5.166666666666666,11.216666666666667,12.25,7.70625,16.0,11.0
2005-07-26,7.725,9.0,3.0,7.15,3.6,8.36734693877551,12.0,5.1,44.9,3.35,9.95,5.778688524590162,12.385245901639344,38.0,5.0,11.2,12.5,7.7125,16.0,15.0
2005-07-27,7.7375,8.935714285714285,3.0,7.15,3.5,8.373469387755103,12.0,5.1,44.8,3.4,9.98,5.774590163934428,12.401639344262295,37.0,5.4,11.25,12.5,7.71875,16.0,15.0
2005-07-28,7.75,8.871428571428572,2.5,7.15,3.6,8.379591836734694,12.0,5.1,44.75,3.45,9.9,5.770491803278688,12.418032786885247,42.0,5.5,11.3,12.5,7.725,16.0,15.0
2005-07-29,7.7625,8.807142857142857,3.0,7.15,3.5,8.385714285714286,12.0,5.1,44.7,3.4,9.9,5.7663934426229515,12.434426229508198,45.0,5.5,11.0,12.5,7.73125,16.0,12.0
2005-07-30,7.775,8.742857142857144,3.0,7.15,3.25,8.391836734693877,12.0,5.1,44.0,3.35,9.98,5.762295081967213,12.450819672131145,37.0,5.5,11.0,12.5,7.7375,16.0,10.0
2005-07-31,7.7875,8.678571428571429,3.0,7.15,3.75,8.39795918367347,12.0,5.1,43.83333333333333,3.3666666666666667,9.97,5.758196721311475,12.4672131147541,38.833333333333336,5.166666666666666,11.1,12.5,7.74375,16.0,15.0
2005-08-01,7.8,8.614285714285714,3.1,7.15,3.666666666666667,8.404081632653062,12.0,5.1,43.66666666666667,3.3833333333333333,9.96,5.754098360655737,12.48360655737705,40.66666666666666,4.833333333333333,11.2,12.5,7.75,16.0,13.333333333333332
2005-08-02,7.8125,8.55,3.2,7.15,3.583333333333333,8.410204081632653,12.0,5.1,43.5,3.4,9.95,5.75,12.5,42.5,4.5,11.3,12.5,7.75625,16.0,11.666666666666668
2005-08-03,7.825,8.95,3.3,7.15,3.5,8.416326530612245,12.0,5.1,42.0,3.35,9.98,6.0,12.5,45.5,5.0,11.3,12.5,7.7625,16.0,10.0
2005-08-04,7.8375,7.75,3.4,7.15,3.5,8.422448979591836,12.0,5.2,38.0,3.4,10.0,5.9642857142857135,12.5,43.0,5.5,11.25,12.3,7.76875,16.0,18.0
2005-08-05,7.85,7.5,3.5,7.15,3.5,8.428571428571429,12.0,5.2,35.0,3.45,9.95,5.928571428571429,12.5,40.5,5.5,11.25,12.3,7.775,16.0,15.0
2005-08-06,7.8625,7.6,3.5,7.2,3.25,8.43469387755102,12.0,5.2,34.8,3.4,9.95,5.892857142857142,12.5,38.0,5.5,11.3,12.3,7.78125,16.0,18.0
2005-08-07,7.875,7.7,3.0,7.183333333333334,3.0,8.440816326530612,12.0,5.2,34.0,3.416666666666667,9.953333333333333,5.857142857142858,12.5,35.666666666666664,5.666666666666666,11.3,12.3,7.7875,16.0,20.0
2005-08-08,7.8875,7.8,3.0,7.166666666666666,3.0,8.446938775510203,12.0,5.2,33.2,3.433333333333333,9.956666666666667,5.821428571428571,12.5,33.333333333333336,5.833333333333334,11.3,12.3,7.79375,16.0,15.0
2005-08-09,7.9,7.9,3.0,7.15,3.25,8.453061224489796,12.0,5.2,32.4,3.45,9.96,5.7857142857142865,12.5,31.0,6.0,11.3,12.3,7.8,16.0,12.0
2005-08-10,7.875,8.6,3.0,7.15,3.0,8.459183673469388,12.0,5.1,31.0,3.5,9.98,5.75,12.5,27.5,5.2,11.25,12.0,7.80625,16.0,10.0
2005-08-11,7.85,7.85,2.5,7.2,3.2,8.465306122448979,12.0,5.1,31.1,3.45,9.95,6.0,12.5,27.5,5.2,11.3,12.0,7.8125,16.0,12.0
2005-08-12,7.825,7.95,3.5,7.2,3.2,8.471428571428572,12.0,5.1,30.0,3.9,10.0,6.0,12.5,30.0,5.5,11.4,12.0,7.81875,16.0,10.0
2005-08-13,7.8,8.6,3.2,7.2,3.0,8.477551020408164,12.0,5.1,29.5,3.75,9.98,6.0,12.5,29.6,5.32,11.25,12.0,7.825,16.0,15.0
2005-08-14,7.775,8.575,3.2,7.195,3.0,8.483673469387755,12.0,5.1,29.125,3.7625,9.96,6.0,12.5,29.2,5.14,11.3125,12.0,7.83125,16.0,15.0
2005-08-15,7.75,8.55,3.0,7.19,2.5,8.489795918367347,12.0,5.2,28.75,3.775,9.94,6.0,12.5,28.8,4.96,11.375,12.0,7.8375,16.0,10.0
2005-08-16,7.725,8.525,3.0,7.185,2.5,8.495918367346938,12.0,5.2,28.375,3.7875,9.92,6.0,12.5,28.4,4.78,11.4375,12.0,7.84375,16.0,12.0
2005-08-17,7.7,8.5,3.75,7.18,2.7,8.50204081632653,12.0,5.2,28.0,3.8,9.9,6.0,12.5,28.0,4.6,11.5,12.0,7.85,16.0,12.0
2005-08-18,7.7214285714285715,7.95,3.75,7.175,2.75,8.508163265306122,12.0,5.1,27.5,4.3,9.9,5.75,12.5,36.0,5.5,11.4,12.0,7.871428571428571,16.0,15.0
2005-08-19,7.742857142857144,8.07,3.0,7.17,3.0,8.514285714285714,12.0,5.1,27.3,4.2,9.95,5.7,12.5,35.0,5.5,11.5,12.0,7.892857142857142,16.0,12.0
2005-08-20,7.764285714285713,8.19,3.75,7.165,3.0,8.520408163265309,12.0,5.1,27.0,4.25,9.98,5.65,12.5,35.0,5.5,11.5,12.0,7.914285714285715,16.0,11.0
2005-08-21,7.7857142857142865,8.31,3.5,7.16,3.0,8.526530612244898,12.0,5.1,26.916666666666664,4.383333333333333,9.97,5.6,12.5,31.666666666666664,5.933333333333334,11.5,12.2,7.935714285714287,16.0,11.0
2005-08-22,7.807142857142857,8.43,3.5,7.155,3.0,8.53265306122449,12.0,5.1,26.833333333333336,4.516666666666667,9.96,5.55,12.5,28.333333333333336,6.366666666666666,11.5,12.2,7.957142857142856,16.0,11.0
2005-08-23,7.828571428571429,8.55,3.5,7.15,3.5,8.538775510204081,12.0,5.1,26.75,4.65,9.95,5.5,12.5,25.0,6.8,11.5,12.2,7.9785714285714295,16.0,15.0
2005-08-24,7.85,8.8,3.5,7.2,3.7,8.544897959183674,12.0,5.1,26.6,4.8,9.98,5.75,12.5,23.0,6.5,11.6,12.2,8.0,16.0,11.0
2005-08-25,7.8,8.721428571428572,3.5,7.2,3.8,8.551020408163264,12.0,5.1,26.7,4.9,9.95,6.0,12.5,25.0,5.5,11.5,12.2,7.9,16.0,12.0
2005-08-26,7.7,8.642857142857144,3.5,7.15,3.5,8.557142857142857,12.0,5.0,26.6,5.0,9.95,5.95,12.5,25.0,6.0,11.55,12.2,7.8,16.0,15.0
2005-08-27,7.7125,8.564285714285715,4.0,7.15,3.0,8.56326530612245,12.0,5.0,26.73333333333333,5.183333333333334,9.945,5.9,12.5,26.0,7.0,11.6,12.2,7.7625,16.0,12.0
2005-08-28,7.725,8.485714285714286,4.333333333333333,7.15,3.083333333333333,8.56938775510204,12.0,5.0,26.866666666666664,5.366666666666666,9.94,5.85,12.5,26.0,6.8,11.65,12.2,7.725,16.0,13.666666666666668
2005-08-29,7.7375,8.407142857142857,4.666666666666667,7.15,3.166666666666667,8.575510204081633,12.0,5.0,27.0,5.55,9.935,5.8,12.5,26.0,6.6,11.7,12.2,7.6875,16.0,15.333333333333332
2005-08-30,7.75,8.32857142857143,5.0,7.15,3.25,8.581632653061224,12.0,5.0,27.133333333333336,5.7333333333333325,9.93,5.75,12.5,26.0,6.4,11.75,12.2,7.65,16.0,17.0
2005-08-31,7.7,8.25,5.0,7.15,3.0,8.587755102040816,12.0,5.0,27.266666666666666,5.916666666666666,9.925,6.0,12.5,25.0,6.0,11.8,12.2,7.85,16.0,15.0
2005-09-01,7.5,7.95,5.5,7.15,3.166666666666667,8.593877551020409,12.0,5.0,27.4,6.1,9.92,5.75,12.5,26.0,6.4,11.8,12.0,7.5,16.0,14.666666666666668
2005-09-02,7.65,8.9,6.0,7.1,3.333333333333333,8.6,12.0,5.0,27.0,7.0,9.9,5.85,12.5,31.0,6.0,11.8,12.0,7.65,16.0,14.333333333333332
2005-09-03,7.625,8.9,6.5,7.1,3.5,8.6,12.0,5.0,26.9,7.5,9.98,5.95,12.5,26.0,5.5,12.0,12.0,7.6375,16.0,14.0
2005-09-04,7.6,8.9,7.0,7.116666666666666,3.25,8.404761904761905,12.0,5.0,26.866666666666664,7.7333333333333325,9.98,6.05,12.5,26.333333333333336,5.833333333333334,12.0,12.0,7.625,16.0,15.0
2005-09-05,7.575,8.9,7.0,7.133333333333334,3.5,8.209523809523809,12.0,5.0,26.833333333333336,7.966666666666666,9.98,6.15,12.5,26.666666666666664,6.166666666666666,12.0,12.0,7.6125,16.0,18.0
2005-09-06,7.55,8.9,9.0,7.15,3.0,8.014285714285714,12.0,5.0,26.8,8.2,9.98,6.25,12.5,27.0,6.5,12.0,12.0,7.6,16.0,12.0
2005-09-07,7.6,8.1,9.0,7.15,3.0,7.819047619047621,12.0,5.0,26.75,9.65,9.95,6.0,12.5,26.666666666666664,6.333333333333334,12.0,12.0,7.8,16.0,13.0
2005-09-08,7.633333333333334,8.085714285714285,9.0,7.15,3.0,7.623809523809523,12.0,4.9,26.0,10.5,9.92,6.5,12.5,26.333333333333336,6.166666666666666,12.25,12.0,7.816666666666666,16.0,13.0
2005-09-09,7.666666666666666,8.071428571428571,8.5,7.15,3.25,7.428571428571429,12.0,4.9,25.75,10.85,9.9,6.416666666666666,12.5,26.0,6.0,12.25,12.0,7.833333333333334,16.0,15.0
2005-09-10,7.7,8.057142857142857,8.5,7.2,3.25,7.233333333333332,12.0,4.9,23.5,11.0,9.95,6.333333333333334,12.5,26.0,6.08,12.25,12.0,7.85,16.0,18.0
2005-09-11,7.683333333333334,8.042857142857143,8.0,7.166666666666666,3.5,7.038095238095238,12.0,4.9,22.916666666666664,11.066666666666668,9.933333333333334,6.25,12.5,26.0,6.16,12.25,12.0,7.8,16.0,15.0
2005-09-12,7.666666666666666,8.028571428571428,8.0,7.133333333333334,3.0,6.842857142857143,12.0,4.9,22.333333333333336,11.133333333333333,9.916666666666666,6.0,12.5,26.0,6.24,12.25,12.0,7.75,16.0,12.0
2005-09-13,7.65,8.014285714285714,9.0,7.1,3.0,6.647619047619048,12.0,4.9,21.75,11.2,9.9,6.0,12.5,26.0,6.32,12.25,12.1,7.7,16.0,14.0
2005-09-14,7.666666666666666,8.0,8.0,7.1,3.25,6.452380952380952,12.0,5.0,21.5,11.0,9.98,6.0,12.5,26.0,6.4,12.266666666666667,12.1,7.75,16.0,15.0
2005-09-15,7.683333333333334,8.55,8.0,7.1083333333333325,3.0,6.257142857142856,12.0,5.0,21.0,11.3,9.95,5.75,12.5,26.0,5.8,12.283333333333333,12.1,7.8,16.0,12.0
2005-09-16,7.7,7.9,9.0,7.116666666666666,3.0,6.061904761904763,12.0,5.0,20.8,11.16,9.9,5.833333333333334,12.5,24.0,6.0,12.3,12.1,7.85,16.0,12.0
2005-09-17,7.6875,7.8875,8.5,7.125,3.25,5.866666666666666,12.0,5.0,20.9,11.02,9.9,5.916666666666666,12.5,24.0,5.8,12.25,12.1,7.825,16.0,10.0
2005-09-18,7.675,7.875,8.0,7.133333333333334,3.25,5.671428571428571,12.0,5.0,20.933333333333334,10.88,9.906666666666666,6.0,12.5,22.666666666666664,6.033333333333334,12.333333333333332,12.1,7.8,16.0,18.0
2005-09-19,7.6625,7.8625,10.0,7.1416666666666675,3.25,5.476190476190476,12.0,5.0,20.966666666666665,10.74,9.913333333333334,6.25,12.5,21.333333333333336,6.2666666666666675,12.416666666666668,12.1,7.775,16.0,12.0
2005-09-20,7.65,7.85,10.0,7.15,3.5,5.280952380952381,12.0,5.0,21.0,10.6,9.92,6.5,12.5,20.0,6.5,12.5,12.1,7.75,16.0,15.0
2005-09-21,7.75,7.75,8.5,7.2,3.5,5.085714285714285,12.0,5.0,21.1,10.4,9.9,6.0,12.5,22.0,6.6,12.5,12.1,7.8,16.0,15.0
2005-09-22,7.65,8.85,8.0,7.2,3.4,4.890476190476191,12.0,5.0,21.0,10.3,9.98,6.5,12.5,22.0,6.8,12.5,12.1,7.75,16.0,16.0
